Invoice_ID,Order_ID,Invoice_Date,Due_Date,Net_Amount,Tax_Amount,Invoice_Amount,Invoice_Status
INV001736,O002051,2025-04-26,2025-05-26,19476.95,3505.85,22982.81,Paid
INV001737,O000267,2025-01-06,2025-02-05,126251.03,22725.19,148976.21,Paid
INV001738,O002986,2025-01-23,2025-02-22,89356.39,16084.15,105440.54,Paid
INV001739,O000611,2025-12-08,2026-01-07,6513.45,1172.42,7685.87,Open
INV001740,O000321,2025-10-13,2025-12-12,76045.48,13688.19,89733.66,Paid
INV001741,O002221,2026-07-17,2026-09-15,32839.21,5911.06,38750.27,Paid
INV001742,O001658,2026-06-26,2026-08-10,339338.57,61080.94,400419.51,Paid
INV001743,O000371,2025-01-30,2025-02-14,122980.66,22136.52,145117.18,Partially Paid
INV001744,O000268,2026-05-17,2026-06-16,42443.57,7639.84,50083.41,Open
INV001745,O000697,2026-08-19,2026-10-18,103694.4,18664.99,122359.4,Paid
INV001746,O001127,2025-02-12,2025-02-27,14335.02,2580.3,16915.33,Open
INV001747,O001169,2026-02-22,2026-03-24,210711.62,37928.09,248639.72,Paid
INV001748,O001038,2025-07-20,2025-08-04,783080.01,140954.4,924034.41,Partially Paid
INV001749,O002399,2025-04-27,2025-06-26,100973.23,18175.18,119148.41,Partially Paid
INV001750,O000405,2026-08-19,2026-09-18,217042.73,39067.69,256110.42,Partially Paid
INV001751,O000116,2025-10-02,2025-12-01,24774.2,4459.36,29233.56,Paid
INV001752,O002330,2025-07-18,2025-08-17,250198.52,45035.73,295234.26,Paid
INV001753,O002013,2026-01-27,2026-02-26,222360.23,40024.84,262385.07,Paid
INV001754,O002624,2026-01-06,2026-03-07,24880.74,4478.53,29359.28,Paid
INV001755,O000224,2026-01-29,2026-03-30,369150.61,66447.11,435597.72,Paid
INV001756,O000844,2026-05-15,2026-06-14,99883.82,17979.09,117862.91,Partially Paid
INV001757,O000813,2026-02-26,2026-03-13,18387.52,3309.75,21697.27,Open
INV001758,O000765,2025-08-28,2025-10-27,44652.36,8037.43,52689.79,Paid
INV001759,O000819,2026-05-17,2026-07-01,42820.48,7707.69,50528.16,Paid
INV001760,O001167,2025-07-24,2025-09-07,501534.61,90276.23,591810.84,Open
INV001761,O001608,2025-05-10,2025-05-25,29477.78,5306,34783.78,Partially Paid
INV001762,O002666,2025-02-26,2025-03-28,9707.5,1747.35,11454.85,Partially Paid
INV001763,O001727,2026-07-14,2026-08-13,16987.3,3057.71,20045.01,Paid
INV001764,O000122,2025-04-06,2025-06-05,122829.51,22109.31,144938.82,Partially Paid
INV001765,O001090,2025-01-31,2025-03-02,724803.83,130464.69,855268.52,Open
INV001766,O000828,2025-01-15,2025-03-16,10952.67,1971.48,12924.16,Paid
INV001767,O000135,2026-03-28,2026-05-12,14431.17,2597.61,17028.78,Open
INV001768,O000242,2025-05-07,2025-07-06,56361.82,10145.13,66506.95,Partially Paid
INV001769,O002910,2025-12-10,2026-02-08,25609.13,4609.64,30218.78,Partially Paid
INV001770,O002613,2025-01-06,2025-03-07,230063.57,41411.44,271475.01,Partially Paid
INV001771,O002952,2025-05-15,2025-07-14,418313.8,75296.48,493610.29,Open
INV001772,O002064,2025-08-31,2025-10-15,128366.3,23105.93,151472.23,Paid
INV001773,O000002,2026-07-14,2026-08-13,59337.33,10680.72,70018.05,Open
INV001774,O000301,2026-08-10,2026-08-25,32111.54,5780.08,37891.62,Open
INV001775,O000733,2025-07-30,2025-09-28,27176,4891.68,32067.68,Partially Paid
INV001776,O000069,2026-05-16,2026-07-15,493658.88,88858.6,582517.48,Partially Paid
INV001777,O001852,2025-10-14,2025-11-28,191169.95,34410.59,225580.55,Open
INV001778,O001609,2025-08-24,2025-10-23,1378.14,248.07,1626.21,Paid
INV001779,O002736,2026-08-02,2026-09-16,409710.01,73747.8,483457.81,Open
INV001780,O002874,2025-03-09,2025-04-08,162451.45,29241.26,191692.71,Open
INV001781,O002659,2026-07-09,2026-07-24,160834.47,28950.2,189784.67,Open
INV001782,O000939,2026-04-19,2026-06-03,161184.28,29013.17,190197.45,Partially Paid
INV001783,O001746,2026-08-07,2026-09-06,28441.25,5119.42,33560.67,Partially Paid
INV001784,O000527,2025-01-28,2025-02-12,449119.77,80841.56,529961.33,Open
INV001785,O001677,2025-01-20,2025-03-21,60591,10906.38,71497.38,Open
INV001786,O001678,2025-11-22,2026-01-21,15400.66,2772.12,18172.78,Partially Paid
INV001787,O001179,2026-07-06,2026-09-04,74798.35,13463.7,88262.06,Paid
INV001788,O001754,2026-01-01,2026-01-31,143977.35,25915.92,169893.27,Paid
INV001789,O002635,2026-02-24,2026-03-11,133120.55,23961.7,157082.25,Paid
INV001790,O000694,2025-07-20,2025-08-19,230617.04,41511.07,272128.11,Partially Paid
INV001791,O000288,2025-08-29,2025-10-13,14905.01,2682.9,17587.91,Partially Paid
INV001792,O001598,2025-09-04,2025-10-19,338509.82,60931.77,399441.59,Open
INV001793,O000730,2025-03-10,2025-03-25,49003.09,8820.56,57823.65,Open
INV001794,O002395,2026-04-09,2026-04-24,558654.77,100557.86,659212.62,Paid
INV001795,O001460,2025-02-01,2025-03-18,2862.78,515.3,3378.08,Open
INV001796,O002093,2025-01-07,2025-02-06,308886.55,55599.58,364486.13,Paid
INV001797,O002302,2025-06-14,2025-08-13,271518.89,48873.4,320392.3,Partially Paid
INV001798,O001553,2025-09-29,2025-11-13,94568.93,17022.41,111591.34,Partially Paid
INV001799,O001320,2025-01-27,2025-03-28,118653.71,21357.67,140011.38,Open
INV001800,O000540,2026-08-13,2026-10-12,40192.94,7234.73,47427.67,Open
INV001801,O001313,2025-12-16,2026-01-30,37771.54,6798.88,44570.41,Partially Paid
INV001802,O000168,2025-07-26,2025-08-10,223335.6,40200.41,263536.01,Open
INV001803,O002226,2025-10-08,2025-11-07,215727.93,38831.03,254558.96,Open
INV001804,O001969,2025-09-20,2025-11-04,109144.73,19646.05,128790.78,Open
INV001805,O002907,2026-05-23,2026-07-22,36736,6612.48,43348.48,Open
INV001806,O001042,2026-03-05,2026-03-20,715482.59,128786.87,844269.45,Partially Paid
INV001807,O001842,2025-02-06,2025-04-07,198335.95,35700.47,234036.42,Open
INV001808,O002122,2025-03-19,2025-05-03,10369.57,1866.52,12236.09,Open
INV001809,O000722,2025-01-02,2025-03-03,327711.8,58988.12,386699.92,Open
INV001810,O002109,2025-04-09,2025-06-08,136822.62,24628.07,161450.69,Paid
INV001811,O001126,2026-05-19,2026-07-18,326709.77,58807.76,385517.53,Partially Paid
INV001812,O002886,2025-09-29,2025-11-13,186520.45,33573.68,220094.14,Partially Paid
INV001813,O001021,2026-04-19,2026-06-18,37663.35,6779.4,44442.75,Open
INV001814,O001390,2026-08-17,2026-09-16,9307.81,1675.41,10983.21,Partially Paid
INV001815,O002286,2025-12-24,2026-02-22,377145.64,67886.22,445031.85,Partially Paid
INV001816,O002129,2026-02-13,2026-04-14,331147.91,59606.62,390754.53,Partially Paid
INV001817,O001011,2025-02-07,2025-04-08,211296.49,38033.37,249329.86,Partially Paid
INV001818,O001396,2026-02-14,2026-03-31,33755.82,6076.05,39831.86,Paid
INV001819,O002303,2026-02-17,2026-04-03,172777.41,31099.93,203877.34,Open
INV001820,O000384,2025-01-12,2025-03-13,503.86,90.69,594.55,Partially Paid
INV001821,O002773,2025-08-30,2025-10-14,342662.56,61679.26,404341.82,Paid
INV001822,O000534,2025-12-19,2026-02-02,44955.25,8091.94,53047.19,Partially Paid
INV001823,O002177,2026-07-11,2026-08-25,30041.73,5407.51,35449.24,Partially Paid
INV001824,O002476,2025-03-07,2025-04-21,26929.81,4847.37,31777.17,Partially Paid
INV001825,O001276,2026-05-16,2026-06-15,78431.74,14117.71,92549.46,Partially Paid
INV001826,O001397,2025-08-22,2025-10-21,2460.24,442.84,2903.08,Partially Paid
INV001827,O001965,2026-06-29,2026-08-13,54630.87,9833.56,64464.43,Paid
INV001828,O001916,2026-05-22,2026-07-06,48520.3,8733.65,57253.96,Paid
INV001829,O001720,2025-09-29,2025-10-29,26190.53,4714.29,30904.82,Open
INV001830,O000102,2025-12-12,2026-02-10,45771.35,8238.84,54010.19,Paid
INV001831,O001363,2025-05-02,2025-06-01,489893.26,88180.79,578074.05,Open
INV001832,O002793,2025-12-24,2026-02-07,7929.75,1427.35,9357.1,Open
INV001833,O000561,2025-03-30,2025-05-29,159775.76,28759.64,188535.4,Paid
INV001834,O002178,2025-09-07,2025-10-22,15642.49,2815.65,18458.14,Partially Paid
INV001835,O000042,2026-08-11,2026-09-25,38138.5,6864.93,45003.44,Paid
INV001836,O001436,2026-01-05,2026-01-20,211166.74,38010.01,249176.76,Paid
INV001837,O001560,2025-06-17,2025-08-16,29692.97,5344.74,35037.71,Paid
INV001838,O001232,2025-09-20,2025-11-19,9277.12,1669.88,10947,Paid
INV001839,O002567,2025-11-12,2025-11-27,506136.75,91104.61,597241.36,Paid
INV001840,O002632,2025-03-11,2025-04-10,413197.65,74375.58,487573.22,Paid
INV001841,O001626,2025-04-16,2025-06-15,73014.16,13142.55,86156.7,Paid
INV001842,O002708,2026-01-12,2026-02-11,79638.55,14334.94,93973.49,Partially Paid
INV001843,O000466,2026-02-07,2026-04-08,30348.66,5462.76,35811.42,Partially Paid
INV001844,O001359,2025-08-22,2025-09-21,12608.28,2269.49,14877.78,Open
INV001845,O001692,2025-06-02,2025-08-01,89053.44,16029.62,105083.06,Paid
INV001846,O002840,2026-03-10,2026-05-09,74330.51,13379.49,87710,Partially Paid
INV001847,O002652,2026-02-13,2026-03-30,156330.99,28139.58,184470.57,Partially Paid
INV001848,O000936,2026-04-05,2026-06-04,6576.64,1183.79,7760.43,Partially Paid
INV001849,O001702,2025-12-18,2026-01-17,72628.52,13073.13,85701.66,Partially Paid
INV001850,O000878,2025-06-15,2025-08-14,187688.73,33783.97,221472.7,Partially Paid
INV001851,O001483,2025-09-24,2025-11-23,356844.24,64231.96,421076.2,Open
INV001852,O001985,2026-04-08,2026-04-23,62665.46,11279.78,73945.24,Partially Paid
INV001853,O000111,2025-02-09,2025-03-26,306913.07,55244.35,362157.42,Partially Paid
INV001854,O000605,2025-04-18,2025-06-02,115831.16,20849.61,136680.76,Open
INV001855,O002062,2025-05-26,2025-07-25,511762.22,92117.2,603879.42,Paid
INV001856,O002092,2025-04-04,2025-06-03,288691.8,51964.52,340656.33,Open
INV001857,O002845,2025-01-30,2025-03-31,55739.03,10033.03,65772.06,Paid
INV001858,O000537,2026-04-04,2026-06-03,23116.94,4161.05,27277.99,Paid
INV001859,O002588,2025-08-04,2025-10-03,169379.04,30488.23,199867.27,Open
INV001860,O001414,2026-05-26,2026-06-10,19081.99,3434.76,22516.75,Paid
INV001861,O001501,2025-12-15,2026-02-13,302270.4,54408.67,356679.08,Partially Paid
INV001862,O000308,2026-08-15,2026-09-14,47506.22,8551.12,56057.33,Open
INV001863,O001882,2026-03-06,2026-05-05,70317.04,12657.07,82974.11,Paid
INV001864,O002960,2025-03-28,2025-05-12,99134.83,17844.27,116979.1,Open
INV001865,O000606,2025-03-03,2025-04-02,19701.73,3546.31,23248.04,Open
INV001866,O000211,2025-05-03,2025-07-02,130194.44,23435,153629.43,Paid
INV001867,O002851,2025-12-19,2026-02-02,185438.28,33378.89,218817.17,Partially Paid
INV001868,O000840,2025-07-26,2025-09-24,23615.62,4250.81,27866.43,Open
INV001869,O002387,2025-03-27,2025-04-11,279505.78,50311.04,329816.82,Paid
INV001870,O000153,2026-04-08,2026-05-08,32128.19,5783.07,37911.26,Paid
INV001871,O000045,2025-08-01,2025-09-15,23621.78,4251.92,27873.7,Paid
INV001872,O001751,2026-06-09,2026-07-24,135906.55,24463.18,160369.73,Open
INV001873,O002389,2025-05-15,2025-06-29,321151.63,57807.29,378958.92,Open
INV001874,O000598,2026-01-03,2026-01-18,25652.04,4617.37,30269.41,Open
INV001875,O002655,2026-08-30,2026-10-29,29157.65,5248.38,34406.03,Paid
INV001876,O000356,2026-06-05,2026-07-20,246746.84,44414.43,291161.27,Partially Paid
INV001877,O002961,2026-03-10,2026-03-25,94679.42,17042.3,111721.71,Paid
INV001878,O000339,2026-03-19,2026-04-03,99240.11,17863.22,117103.33,Paid
INV001879,O002228,2025-08-22,2025-09-21,60135.66,10824.42,70960.08,Paid
INV001880,O000136,2026-02-09,2026-03-26,296160.72,53308.93,349469.65,Open
INV001881,O000777,2026-05-27,2026-07-26,159871.59,28776.89,188648.47,Paid
INV001882,O000532,2026-02-06,2026-02-21,31121.8,5601.92,36723.72,Paid
INV001883,O002754,2025-03-07,2025-05-06,193922.33,34906.02,228828.35,Paid
INV001884,O002067,2025-11-25,2026-01-24,64608.38,11629.51,76237.89,Paid
INV001885,O001814,2025-08-16,2025-08-31,237011.23,42662.02,279673.26,Paid
INV001886,O002884,2025-01-12,2025-01-27,279700.08,50346.01,330046.1,Open
INV001887,O001469,2026-04-08,2026-05-23,115658.72,20818.57,136477.29,Partially Paid
INV001888,O001595,2026-07-19,2026-09-17,40914.44,7364.6,48279.03,Partially Paid
INV001889,O001989,2026-08-01,2026-08-16,22126.41,3982.75,26109.17,Paid
INV001890,O001655,2026-01-03,2026-03-04,5859.41,1054.69,6914.11,Partially Paid
INV001891,O002598,2025-10-28,2025-12-27,142933.45,25728.02,168661.47,Partially Paid
INV001892,O001970,2025-03-15,2025-03-30,44598.87,8027.8,52626.67,Paid
INV001893,O001749,2025-01-07,2025-01-22,17431.03,3137.58,20568.61,Paid
INV001894,O001923,2025-04-04,2025-05-19,54976.61,9895.79,64872.4,Partially Paid
INV001895,O001204,2026-07-08,2026-08-07,325818.4,58647.31,384465.71,Partially Paid
INV001896,O002274,2025-06-11,2025-07-26,44738.13,8052.86,52790.99,Paid
INV001897,O002726,2025-08-24,2025-09-23,9546.97,1718.45,11265.42,Open
INV001898,O000004,2026-06-17,2026-08-01,366232.93,65921.93,432154.85,Paid
INV001899,O000702,2025-02-28,2025-04-14,269860.21,48574.84,318435.05,Partially Paid
INV001900,O000745,2025-07-29,2025-08-28,45986.43,8277.56,54263.99,Open
INV001901,O002665,2025-12-10,2025-12-25,79510.46,14311.88,93822.35,Paid
INV001902,O002360,2026-02-17,2026-03-04,236669.26,42600.47,279269.73,Paid
INV001903,O001874,2026-05-23,2026-07-07,112191.61,20194.49,132386.1,Partially Paid
INV001904,O002654,2026-03-19,2026-05-18,3725.69,670.62,4396.32,Open
INV001905,O000535,2025-03-08,2025-05-07,32714.11,5888.54,38602.65,Paid
INV001906,O000469,2025-01-13,2025-01-28,290904.24,52362.76,343267.01,Open
INV001907,O002294,2026-07-07,2026-09-05,111486.65,20067.6,131554.25,Partially Paid
INV001908,O000719,2026-08-26,2026-09-25,116294.88,20933.08,137227.96,Open
INV001909,O000776,2025-02-10,2025-04-11,56736.73,10212.61,66949.35,Partially Paid
INV001910,O000718,2026-08-22,2026-10-21,29358.8,5284.58,34643.39,Open
INV001911,O002115,2025-05-11,2025-06-10,453639.53,81655.12,535294.64,Partially Paid
INV001912,O001638,2026-01-06,2026-01-21,14701.44,2646.26,17347.7,Partially Paid
INV001913,O002810,2026-01-29,2026-02-13,382693.39,68884.81,451578.2,Partially Paid
INV001914,O000588,2025-07-04,2025-07-19,127957.74,23032.39,150990.14,Open
INV001915,O002127,2025-02-26,2025-04-12,32804.29,5904.77,38709.06,Partially Paid
INV001916,O002872,2026-05-07,2026-06-21,325255.44,58545.98,383801.42,Paid
INV001917,O000564,2025-05-13,2025-06-27,361342.74,65041.69,426384.43,Paid
INV001918,O002953,2025-03-05,2025-05-04,156168.51,28110.33,184278.84,Paid
INV001919,O001669,2025-04-22,2025-05-22,76075.45,13693.58,89769.03,Paid
INV001920,O000055,2025-11-06,2025-12-21,128921.29,23205.83,152127.12,Paid
INV001921,O001053,2026-05-03,2026-07-02,181969.54,32754.52,214724.06,Open
INV001922,O001166,2025-03-15,2025-04-14,518574.57,93343.42,611917.99,Open
INV001923,O002713,2025-02-20,2025-04-21,42966.09,7733.9,50699.98,Open
INV001924,O001515,2025-12-14,2026-02-12,236794.28,42622.97,279417.25,Open
INV001925,O000146,2025-06-07,2025-07-07,20475.61,3685.61,24161.22,Paid
INV001926,O001789,2025-10-19,2025-12-03,135496.73,24389.41,159886.14,Paid
INV001927,O000674,2025-02-28,2025-03-15,21921.88,3945.94,25867.82,Paid
INV001928,O000599,2026-06-10,2026-07-25,31069.93,5592.59,36662.52,Partially Paid
INV001929,O000489,2025-02-21,2025-03-23,389359.46,70084.7,459444.17,Paid
INV001930,O001569,2025-08-29,2025-09-13,227109.75,40879.75,267989.5,Partially Paid
INV001931,O000922,2025-10-08,2025-12-07,278644.65,50156.04,328800.69,Open
INV001932,O002420,2026-08-31,2026-09-30,43878.9,7898.2,51777.1,Paid
INV001933,O000668,2025-03-31,2025-05-30,43544.5,7838.01,51382.51,Open
INV001934,O000043,2025-01-29,2025-03-30,29828.24,5369.08,35197.33,Paid
INV001935,O001317,2025-02-26,2025-03-13,437402,78732.36,516134.36,Paid
INV001936,O000429,2025-08-23,2025-09-07,9770.95,1758.77,11529.72,Open
INV001937,O002029,2026-06-02,2026-07-02,165214.53,29738.62,194953.15,Paid
INV001938,O000320,2025-05-18,2025-07-17,32577.73,5863.99,38441.72,Paid
INV001939,O001576,2026-03-20,2026-04-19,35620.13,6411.62,42031.75,Open
INV001940,O000151,2026-03-10,2026-03-25,472613.92,85070.51,557684.43,Paid
INV001941,O001717,2025-06-17,2025-08-16,18814.74,3386.65,22201.39,Partially Paid
INV001942,O001104,2025-09-28,2025-11-12,7263.9,1307.5,8571.41,Paid
INV001943,O000374,2025-06-24,2025-07-24,2784.87,501.28,3286.15,Partially Paid
INV001944,O001740,2025-06-09,2025-08-08,22427.26,4036.91,26464.16,Paid
INV001945,O002193,2025-08-08,2025-10-07,175903.17,31662.57,207565.75,Partially Paid
INV001946,O000312,2025-05-17,2025-06-01,139027.11,25024.88,164051.99,Open
INV001947,O002099,2026-01-08,2026-02-22,2956.22,532.12,3488.34,Partially Paid
INV001948,O001398,2025-09-05,2025-10-20,12783.18,2300.97,15084.15,Paid
INV001949,O002555,2025-01-26,2025-03-12,298613.7,53750.47,352364.17,Paid
INV001950,O001737,2026-05-24,2026-07-08,200868.2,36156.28,237024.47,Paid
INV001951,O000525,2026-08-02,2026-08-17,27252.57,4905.46,32158.04,Paid
INV001952,O002151,2025-10-12,2025-10-27,22977.67,4135.98,27113.65,Paid
INV001953,O002189,2025-08-10,2025-09-24,5358.93,964.61,6323.53,Partially Paid
INV001954,O001035,2026-03-29,2026-05-13,75033.14,13505.96,88539.1,Paid
INV001955,O002934,2025-06-25,2025-07-10,50979.96,9176.39,60156.35,Paid
INV001956,O000952,2025-09-28,2025-11-12,948141.15,170665.41,1118806.55,Paid
INV001957,O001530,2025-06-26,2025-08-25,255125.98,45922.68,301048.66,Partially Paid
INV001958,O002815,2026-02-14,2026-03-31,2885.74,519.43,3405.17,Open
INV001959,O000999,2026-02-14,2026-04-15,38975.22,7015.54,45990.76,Paid
INV001960,O002119,2026-02-25,2026-04-11,57323.22,10318.18,67641.4,Partially Paid
INV001961,O001807,2026-05-03,2026-06-02,82142.03,14785.57,96927.6,Paid
INV001962,O000058,2025-05-17,2025-06-01,14437.85,2598.81,17036.67,Paid
INV001963,O002133,2025-12-22,2026-02-05,250015.04,45002.71,295017.75,Partially Paid
INV001964,O000052,2025-04-25,2025-06-24,42390.35,7630.26,50020.62,Open
INV001965,O000760,2025-05-17,2025-06-16,351980.06,63356.41,415336.47,Paid
INV001966,O002690,2026-06-09,2026-06-24,66287.12,11931.68,78218.8,Partially Paid
INV001967,O001808,2025-12-26,2026-01-10,404321.24,72777.82,477099.07,Partially Paid
INV001968,O001264,2025-04-04,2025-05-04,66413.1,11954.36,78367.46,Paid
INV001969,O002965,2025-02-26,2025-03-13,132057.76,23770.4,155828.15,Open
INV001970,O001917,2025-06-09,2025-07-09,117058.95,21070.61,138129.56,Paid
INV001971,O000380,2026-05-31,2026-07-30,56570.55,10182.7,66753.24,Open
INV001972,O000909,2025-06-10,2025-06-25,122415.79,22034.84,144450.64,Paid
INV001973,O000829,2025-04-13,2025-06-12,15868.73,2856.37,18725.1,Partially Paid
INV001974,O000368,2025-06-26,2025-08-10,8443.71,1519.87,9963.58,Partially Paid
INV001975,O001522,2025-10-12,2025-11-11,47376.52,8527.77,55904.29,Open
INV001976,O002336,2025-11-23,2026-01-22,11165.6,2009.81,13175.41,Paid
INV001977,O001505,2026-04-06,2026-06-05,1247.77,224.6,1472.37,Paid
INV001978,O002266,2026-02-16,2026-04-17,154022.95,27724.13,181747.09,Open
INV001979,O001449,2026-05-28,2026-07-27,443361.71,79805.11,523166.82,Paid
INV001980,O002482,2025-02-09,2025-02-24,34491.54,6208.48,40700.01,Paid
INV001981,O002107,2025-03-15,2025-04-29,142136.2,25584.52,167720.72,Paid
INV001982,O002920,2026-03-26,2026-04-10,67586.86,12165.64,79752.5,Partially Paid
INV001983,O002557,2025-09-25,2025-10-10,202830.51,36509.49,239340,Partially Paid
INV001984,O000788,2025-05-12,2025-05-27,44946.13,8090.3,53036.43,Paid
INV001985,O001122,2025-05-04,2025-06-03,91406.45,16453.16,107859.61,Paid
INV001986,O001670,2026-06-27,2026-08-26,204171.55,36750.88,240922.43,Open
INV001987,O002633,2026-05-08,2026-07-07,140589.66,25306.14,165895.8,Paid
INV001988,O000054,2026-05-26,2026-07-10,370580.59,66704.51,437285.1,Paid
INV001989,O000262,2025-01-12,2025-02-26,412361.02,74224.98,486586,Open
INV001990,O002847,2025-03-18,2025-04-02,44952.56,8091.46,53044.02,Paid
INV001991,O001216,2026-06-18,2026-08-02,233590.83,42046.35,275637.18,Open
INV001992,O001079,2025-11-22,2025-12-22,111982.47,20156.84,132139.32,Paid
INV001993,O001707,2025-09-17,2025-10-02,194888.8,35079.98,229968.79,Partially Paid
INV001994,O000526,2025-07-28,2025-08-12,31145.06,5606.11,36751.17,Partially Paid
INV001995,O001273,2025-03-12,2025-03-27,24824.18,4468.35,29292.53,Paid
INV001996,O002485,2026-01-22,2026-02-06,6008.15,1081.47,7089.62,Partially Paid
INV001997,O000761,2026-06-04,2026-07-19,175006.07,31501.09,206507.16,Partially Paid
INV001998,O000869,2026-04-13,2026-05-28,196964.1,35453.54,232417.64,Paid
INV001999,O001949,2026-01-12,2026-03-13,433383.27,78008.99,511392.25,Open
INV002000,O002967,2026-03-04,2026-04-03,131556.05,23680.09,155236.14,Partially Paid
