Order_ID,Order_Date,Customer_ID,Employee_ID,Region_ID,Order_Status,Order_Channel
O002605,2025-01-10,C00075,E0001,R002,Delivered,Direct Sales
O002606,2025-06-10,C00373,E0003,R001,Delivered,Direct Sales
O002607,2026-08-15,C00116,E0041,R002,Delivered,Marketplace
O002608,2025-08-14,C00555,E0020,R001,Delivered,Online
O002609,2025-03-18,C00309,E0007,R002,Delivered,Marketplace
O002610,2025-04-14,C00235,E0003,R001,Delivered,Online
O002611,2026-07-18,C00387,E0032,R001,Delivered,Marketplace
O002612,2025-12-04,C00414,E0017,R002,Delivered,Marketplace
O002613,2025-01-04,C00564,E0006,R002,Delivered,Online
O002614,2026-03-07,C00122,E0019,R002,Delivered,Direct Sales
O002615,2025-05-06,C00503,E0034,R001,Delivered,Distributor
O002616,2025-11-25,C00253,E0037,R004,Delivered,Direct Sales
O002617,2026-05-20,C00560,E0005,R005,Delivered,Online
O002618,2026-07-31,C00138,E0016,R002,Shipped,Online
O002619,2025-06-08,C00350,E0025,R004,Delivered,Online
O002620,2026-01-28,C00473,E0012,R004,Delivered,Direct Sales
O002621,2026-01-14,C00303,E0020,R001,Delivered,Distributor
O002622,2025-02-07,C00474,E0031,R001,Delivered,Online
O002623,2026-04-17,C00453,E0007,R002,Delivered,Online
O002624,2026-01-06,C00513,E0031,R001,Delivered,Marketplace
O002625,2026-05-08,C00493,E0036,R004,Delivered,Direct Sales
O002626,2025-11-11,C00101,E0033,R008,Delivered,Online
O002627,2025-03-16,C00191,E0030,R003,Delivered,Marketplace
O002628,2025-02-21,C00471,E0013,R004,Delivered,Direct Sales
O002629,2026-06-25,C00341,E0018,R003,Delivered,Direct Sales
O002630,2025-02-16,C00462,E0013,R004,Shipped,Distributor
O002631,2025-01-11,C00439,E0018,R003,Shipped,Distributor
O002632,2025-03-11,C00212,E0011,R008,Delivered,Marketplace
O002633,2026-05-03,C00214,E0037,R004,Delivered,Direct Sales
O002634,2025-08-12,C00367,E0040,R005,Processing,Distributor
O002635,2026-02-21,C00517,E0032,R001,Delivered,Marketplace
O002636,2026-08-29,C00530,E0035,R002,Delivered,Direct Sales
O002637,2025-08-29,C00059,E0023,R004,Delivered,Online
O002638,2026-05-01,C00356,E0002,R002,Delivered,Distributor
O002639,2026-03-16,C00086,E0022,R003,Delivered,Online
O002640,2026-02-26,C00322,E0014,R005,Shipped,Online
O002641,2026-05-27,C00486,E0034,R001,Delivered,Marketplace
O002642,2025-03-20,C00261,E0012,R004,Cancelled,Online
O002643,2025-05-31,C00248,E0035,R002,Delivered,Distributor
O002644,2026-04-12,C00216,E0027,R008,Delivered,Direct Sales
O002645,2025-05-31,C00062,E0013,R004,Shipped,Online
O002646,2026-01-15,C00109,E0005,R005,Shipped,Distributor
O002647,2026-03-10,C00124,E0033,R008,Delivered,Online
O002648,2025-04-27,C00302,E0012,R004,Delivered,Marketplace
O002649,2025-02-03,C00566,E0027,R008,Delivered,Direct Sales
O002650,2025-08-01,C00107,E0029,R006,Cancelled,Direct Sales
O002651,2026-02-28,C00192,E0002,R002,Cancelled,Online
O002652,2026-02-12,C00098,E0019,R002,Delivered,Distributor
O002653,2026-07-14,C00080,E0004,R008,Delivered,Online
O002654,2025-08-10,C00462,E0031,R001,Delivered,Distributor
O002655,2025-12-17,C00199,E0030,R003,Delivered,Online
O002656,2025-08-02,C00299,E0039,R005,Delivered,Distributor
O002657,2025-10-14,C00470,E0013,R004,Delivered,Direct Sales
O002658,2026-07-31,C00116,E0030,R003,Delivered,Distributor
O002659,2026-07-07,C00444,E0017,R002,Delivered,Online
O002660,2025-03-04,C00408,E0022,R003,Delivered,Marketplace
O002661,2025-08-13,C00564,E0022,R003,Cancelled,Direct Sales
O002662,2026-05-21,C00131,E0031,R001,Delivered,Online
O002663,2026-02-01,C00164,E0038,R002,Delivered,Marketplace
O002664,2025-03-02,C00049,E0021,R001,Delivered,Distributor
O002665,2025-12-06,C00430,E0030,R003,Delivered,Distributor
O002666,2025-12-31,C00171,E0037,R004,Delivered,Distributor
O002667,2025-01-24,C00272,E0041,R002,Shipped,Online
O002668,2025-11-05,C00518,E0036,R004,Delivered,Distributor
O002669,2025-01-23,C00508,E0025,R004,Delivered,Online
O002670,2026-08-02,C00559,E0001,R002,Delivered,Online
O002671,2026-01-16,C00170,E0013,R004,Delivered,Direct Sales
O002672,2026-07-10,C00034,E0019,R002,Cancelled,Online
O002673,2025-06-10,C00599,E0016,R002,Delivered,Direct Sales
O002674,2025-01-07,C00254,E0015,R008,Delivered,Direct Sales
O002675,2025-06-07,C00367,E0005,R005,Delivered,Marketplace
O002676,2025-08-20,C00353,E0004,R008,Delivered,Marketplace
O002677,2026-02-19,C00337,E0003,R001,Cancelled,Marketplace
O002678,2025-09-09,C00214,E0041,R002,Delivered,Direct Sales
O002679,2025-06-17,C00302,E0017,R002,Cancelled,Distributor
O002680,2025-12-22,C00136,E0001,R002,Cancelled,Direct Sales
O002681,2025-10-04,C00126,E0010,R004,Delivered,Direct Sales
O002682,2025-12-08,C00594,E0004,R008,Cancelled,Distributor
O002683,2025-02-27,C00321,E0041,R002,Delivered,Direct Sales
O002684,2025-07-22,C00249,E0033,R008,Delivered,Distributor
O002685,2025-10-12,C00471,E0021,R001,Delivered,Online
O002686,2025-10-02,C00016,E0026,R006,Delivered,Direct Sales
O002687,2026-08-24,C00459,E0023,R004,Delivered,Direct Sales
O002688,2025-08-23,C00406,E0030,R003,Delivered,Distributor
O002689,2025-05-12,C00382,E0016,R002,Delivered,Marketplace
O002690,2026-06-05,C00485,E0022,R003,Delivered,Marketplace
O002691,2025-01-27,C00393,E0007,R002,Cancelled,Distributor
O002692,2025-01-28,C00124,E0030,R003,Delivered,Direct Sales
O002693,2025-05-21,C00546,E0019,R002,Delivered,Online
O002694,2025-03-06,C00196,E0012,R004,Delivered,Direct Sales
O002695,2025-11-22,C00340,E0024,R002,Delivered,Marketplace
O002696,2026-08-19,C00215,E0010,R004,Delivered,Marketplace
O002697,2026-05-12,C00244,E0004,R008,Cancelled,Distributor
O002698,2025-05-10,C00144,E0018,R003,Delivered,Marketplace
O002699,2026-05-29,C00135,E0011,R008,Processing,Direct Sales
O002700,2026-08-28,C00261,E0022,R003,Delivered,Online
O002701,2026-05-20,C00310,E0036,R004,Delivered,Distributor
O002702,2025-08-02,C00505,E0026,R006,Delivered,Direct Sales
O002703,2025-04-08,C00572,E0029,R006,Delivered,Online
O002704,2026-07-10,C00170,E0023,R004,Delivered,Distributor
O002705,2026-05-31,C00282,E0004,R008,Delivered,Direct Sales
O002706,2026-03-24,C00555,E0012,R004,Shipped,Direct Sales
O002707,2026-06-05,C00415,E0013,R004,Delivered,Distributor
O002708,2026-01-07,C00494,E0010,R004,Delivered,Direct Sales
O002709,2026-08-23,C00327,E0025,R004,Delivered,Direct Sales
O002710,2025-07-07,C00569,E0012,R004,Delivered,Online
O002711,2025-12-28,C00109,E0036,R004,Delivered,Direct Sales
O002712,2026-07-20,C00308,E0030,R003,Delivered,Direct Sales
O002713,2025-04-03,C00258,E0013,R004,Delivered,Direct Sales
O002714,2025-10-22,C00252,E0019,R002,Cancelled,Direct Sales
O002715,2026-02-08,C00012,E0001,R002,Delivered,Distributor
O002716,2026-02-13,C00041,E0010,R004,Delivered,Marketplace
O002717,2026-03-17,C00351,E0004,R008,Delivered,Direct Sales
O002718,2025-02-10,C00069,E0032,R001,Delivered,Direct Sales
O002719,2026-08-12,C00077,E0004,R008,Delivered,Direct Sales
O002720,2025-05-18,C00380,E0014,R005,Delivered,Marketplace
O002721,2026-08-30,C00475,E0006,R002,Delivered,Distributor
O002722,2025-01-22,C00006,E0003,R001,Processing,Direct Sales
O002723,2025-11-25,C00473,E0033,R008,Delivered,Marketplace
O002724,2025-02-26,C00410,E0009,R002,Shipped,Distributor
O002725,2025-08-12,C00133,E0027,R008,Processing,Marketplace
O002726,2025-08-22,C00011,E0001,R002,Shipped,Direct Sales
O002727,2025-04-03,C00205,E0019,R002,Shipped,Distributor
O002728,2025-07-30,C00151,E0016,R002,Delivered,Distributor
O002729,2025-10-17,C00118,E0001,R002,Delivered,Distributor
O002730,2025-04-12,C00307,E0010,R004,Delivered,Marketplace
O002731,2025-07-21,C00283,E0020,R001,Shipped,Direct Sales
O002732,2026-06-20,C00476,E0032,R001,Delivered,Distributor
O002733,2025-08-02,C00431,E0003,R001,Delivered,Marketplace
O002734,2025-10-12,C00185,E0041,R002,Delivered,Online
O002735,2025-04-13,C00485,E0022,R003,Processing,Distributor
O002736,2026-08-02,C00021,E0006,R002,Delivered,Direct Sales
O002737,2025-06-22,C00307,E0013,R004,Delivered,Direct Sales
O002738,2025-10-01,C00456,E0021,R001,Delivered,Distributor
O002739,2025-12-20,C00173,E0016,R002,Delivered,Marketplace
O002740,2026-08-10,C00202,E0034,R001,Delivered,Distributor
O002741,2026-01-03,C00584,E0001,R002,Delivered,Marketplace
O002742,2026-03-05,C00231,E0026,R006,Processing,Online
O002743,2025-07-22,C00288,E0031,R001,Processing,Distributor
O002744,2025-01-04,C00273,E0005,R005,Cancelled,Marketplace
O002745,2025-11-17,C00233,E0034,R001,Shipped,Marketplace
O002746,2025-10-13,C00179,E0006,R002,Delivered,Marketplace
O002747,2026-05-04,C00017,E0003,R001,Processing,Online
O002748,2025-11-09,C00269,E0029,R006,Shipped,Distributor
O002749,2026-04-12,C00097,E0020,R001,Processing,Marketplace
O002750,2025-02-22,C00283,E0015,R008,Delivered,Distributor
O002751,2025-12-26,C00085,E0036,R004,Delivered,Marketplace
O002752,2026-02-02,C00425,E0031,R001,Delivered,Distributor
O002753,2025-11-01,C00567,E0005,R005,Delivered,Marketplace
O002754,2025-03-03,C00530,E0040,R005,Delivered,Distributor
O002755,2025-01-12,C00487,E0012,R004,Processing,Marketplace
O002756,2026-07-30,C00343,E0003,R001,Delivered,Online
O002757,2026-02-26,C00298,E0017,R002,Delivered,Online
O002758,2025-09-11,C00346,E0003,R001,Shipped,Marketplace
O002759,2025-08-05,C00436,E0039,R005,Delivered,Distributor
O002760,2025-01-23,C00495,E0030,R003,Delivered,Distributor
O002761,2025-07-07,C00124,E0037,R004,Delivered,Distributor
O002762,2025-03-25,C00421,E0032,R001,Cancelled,Online
O002763,2025-12-03,C00525,E0030,R003,Delivered,Marketplace
O002764,2025-07-30,C00048,E0026,R006,Cancelled,Distributor
O002765,2026-06-12,C00210,E0021,R001,Cancelled,Distributor
O002766,2025-11-27,C00410,E0002,R002,Delivered,Marketplace
O002767,2025-05-01,C00585,E0010,R004,Shipped,Online
O002768,2025-03-21,C00269,E0037,R004,Processing,Distributor
O002769,2026-02-05,C00454,E0002,R002,Delivered,Direct Sales
O002770,2025-06-16,C00063,E0005,R005,Cancelled,Online
O002771,2026-06-06,C00486,E0014,R005,Cancelled,Online
O002772,2026-05-18,C00581,E0036,R004,Delivered,Direct Sales
O002773,2025-08-27,C00429,E0022,R003,Shipped,Online
O002774,2025-11-12,C00469,E0001,R002,Cancelled,Marketplace
O002775,2025-06-11,C00176,E0027,R008,Delivered,Direct Sales
O002776,2025-09-01,C00549,E0017,R002,Delivered,Marketplace
O002777,2026-01-03,C00020,E0009,R002,Cancelled,Distributor
O002778,2025-07-03,C00461,E0002,R002,Delivered,Marketplace
O002779,2025-01-03,C00552,E0030,R003,Delivered,Marketplace
O002780,2025-08-26,C00544,E0012,R004,Processing,Marketplace
O002781,2025-03-19,C00252,E0004,R008,Shipped,Online
O002782,2026-01-31,C00425,E0032,R001,Delivered,Marketplace
O002783,2026-06-25,C00228,E0009,R002,Cancelled,Online
O002784,2026-08-18,C00106,E0026,R006,Delivered,Online
O002785,2026-04-05,C00337,E0001,R002,Delivered,Online
O002786,2026-02-27,C00488,E0004,R008,Delivered,Online
O002787,2025-02-01,C00457,E0004,R008,Processing,Online
O002788,2025-06-13,C00531,E0005,R005,Delivered,Direct Sales
O002789,2026-07-18,C00542,E0012,R004,Delivered,Marketplace
O002790,2025-01-31,C00307,E0035,R002,Delivered,Distributor
O002791,2026-08-02,C00151,E0035,R002,Delivered,Distributor
O002792,2026-03-06,C00283,E0006,R002,Processing,Online
O002793,2026-01-30,C00434,E0039,R005,Delivered,Direct Sales
O002794,2025-05-16,C00484,E0027,R008,Delivered,Online
O002795,2025-09-03,C00544,E0010,R004,Cancelled,Online
O002796,2026-03-08,C00468,E0004,R008,Delivered,Marketplace
O002797,2025-11-30,C00288,E0019,R002,Cancelled,Distributor
O002798,2026-06-19,C00189,E0018,R003,Shipped,Online
O002799,2025-10-30,C00084,E0013,R004,Delivered,Marketplace
O002800,2026-02-22,C00167,E0025,R004,Cancelled,Online
O002801,2025-08-17,C00600,E0006,R002,Shipped,Marketplace
O002802,2026-07-19,C00255,E0001,R002,Delivered,Distributor
O002803,2026-01-21,C00415,E0004,R008,Shipped,Online
O002804,2026-01-20,C00136,E0020,R001,Delivered,Direct Sales
O002805,2025-12-30,C00316,E0003,R001,Delivered,Distributor
O002806,2026-06-30,C00262,E0034,R001,Shipped,Marketplace
O002807,2026-02-14,C00286,E0002,R002,Delivered,Direct Sales
O002808,2026-05-26,C00122,E0024,R002,Delivered,Marketplace
O002809,2025-06-05,C00284,E0027,R008,Delivered,Direct Sales
O002810,2026-01-26,C00237,E0029,R006,Delivered,Distributor
O002811,2026-08-23,C00542,E0028,R006,Delivered,Direct Sales
O002812,2026-08-04,C00382,E0039,R005,Shipped,Direct Sales
O002813,2025-07-10,C00139,E0004,R008,Cancelled,Distributor
O002814,2026-08-01,C00189,E0012,R004,Cancelled,Direct Sales
O002815,2026-02-12,C00012,E0026,R006,Delivered,Distributor
O002816,2025-07-01,C00583,E0039,R005,Delivered,Marketplace
O002817,2026-08-26,C00387,E0041,R002,Cancelled,Direct Sales
O002818,2026-02-14,C00221,E0022,R003,Processing,Distributor
O002819,2026-01-17,C00508,E0030,R003,Delivered,Online
O002820,2025-09-18,C00309,E0009,R002,Processing,Direct Sales
O002821,2025-09-10,C00051,E0035,R002,Delivered,Marketplace
O002822,2025-03-28,C00205,E0040,R005,Delivered,Direct Sales
O002823,2025-01-05,C00413,E0001,R002,Delivered,Marketplace
O002824,2026-02-13,C00305,E0004,R008,Delivered,Online
O002825,2025-10-19,C00313,E0016,R002,Cancelled,Online
O002826,2025-01-18,C00223,E0021,R001,Delivered,Distributor
O002827,2025-05-16,C00330,E0011,R008,Delivered,Distributor
O002828,2025-06-13,C00336,E0026,R006,Delivered,Marketplace
O002829,2025-02-26,C00012,E0023,R004,Processing,Direct Sales
O002830,2025-02-01,C00240,E0023,R004,Cancelled,Distributor
O002831,2025-09-25,C00437,E0029,R006,Processing,Distributor
O002832,2026-01-14,C00129,E0038,R002,Delivered,Direct Sales
O002833,2026-01-09,C00005,E0006,R002,Delivered,Online
O002834,2026-02-23,C00460,E0041,R002,Delivered,Distributor
O002835,2025-06-06,C00586,E0023,R004,Delivered,Online
O002836,2026-05-18,C00318,E0017,R002,Delivered,Online
O002837,2025-03-16,C00168,E0022,R003,Delivered,Distributor
O002838,2025-01-14,C00324,E0027,R008,Delivered,Distributor
O002839,2025-06-23,C00502,E0033,R008,Delivered,Distributor
O002840,2026-03-06,C00359,E0004,R008,Delivered,Direct Sales
O002841,2026-08-21,C00047,E0011,R008,Cancelled,Online
O002842,2025-07-18,C00204,E0035,R002,Delivered,Distributor
O002843,2025-07-08,C00042,E0014,R005,Delivered,Marketplace
O002844,2026-07-18,C00282,E0030,R003,Cancelled,Online
O002845,2025-01-27,C00278,E0033,R008,Shipped,Distributor
O002846,2025-03-09,C00132,E0016,R002,Delivered,Distributor
O002847,2025-03-15,C00424,E0022,R003,Shipped,Online
O002848,2026-05-10,C00571,E0024,R002,Delivered,Direct Sales
O002849,2025-03-22,C00552,E0039,R005,Delivered,Marketplace
O002850,2025-02-07,C00393,E0014,R005,Cancelled,Online
O002851,2025-12-19,C00572,E0024,R002,Delivered,Online
O002852,2025-09-24,C00098,E0022,R003,Delivered,Distributor
O002853,2026-02-12,C00375,E0017,R002,Delivered,Distributor
O002854,2025-10-19,C00485,E0001,R002,Delivered,Direct Sales
O002856,2025-07-02,C00019,E0017,R002,Delivered,Online
O002857,2026-02-08,C00215,E0039,R005,Delivered,Online
O002858,2026-07-12,C00245,E0034,R001,Processing,Distributor
O002859,2026-07-01,C00286,E0002,R002,Processing,Online
O002860,2025-06-11,C00156,E0027,R008,Cancelled,Marketplace
O002861,2026-03-24,C00093,E0026,R006,Cancelled,Direct Sales
O002862,2026-03-04,C00209,E0017,R002,Delivered,Direct Sales
O002863,2025-11-04,C00057,E0014,R005,Delivered,Online
O002864,2026-03-19,C00516,E0034,R001,Shipped,Online
O002865,2025-02-13,C00518,E0040,R005,Cancelled,Direct Sales
O002866,2026-07-08,C00043,E0009,R002,Delivered,Direct Sales
O002867,2025-05-29,C00081,E0006,R002,Delivered,Distributor
O002868,2026-07-05,C00103,E0007,R002,Delivered,Marketplace
O002869,2025-06-16,C00575,E0004,R008,Delivered,Direct Sales
O002870,2026-02-17,C00191,E0009,R002,Delivered,Marketplace
O002871,2025-01-19,C00466,E0012,R004,Delivered,Direct Sales
O002872,2026-05-04,C00482,E0001,R002,Delivered,Marketplace
O002873,2025-02-28,C00286,E0020,R001,Processing,Direct Sales
O002874,2025-03-07,C00202,E0006,R002,Delivered,Distributor
O002875,2025-09-07,C00076,E0041,R002,Cancelled,Marketplace
O002876,2026-02-22,C00432,E0033,R008,Delivered,Distributor
O002877,2026-08-14,C00185,E0017,R002,Delivered,Online
O002878,2025-05-22,C00373,E0016,R002,Delivered,Online
O002879,2025-05-13,C00548,E0021,R001,Delivered,Distributor
O002880,2025-08-10,C00569,E0030,R003,Delivered,Distributor
O002881,2026-02-07,C00050,E0023,R004,Delivered,Online
O002882,2026-03-21,C00406,E0027,R008,Delivered,Marketplace
O002883,2026-03-16,C00046,E0010,R004,Delivered,Online
O002884,2025-01-12,C00559,E0039,R005,Delivered,Online
O002885,2025-08-31,C00122,E0012,R004,Delivered,Direct Sales
O002886,2025-09-26,C00374,E0010,R004,Delivered,Direct Sales
O002887,2026-08-06,C00205,E0031,R001,Shipped,Marketplace
O002888,2026-02-06,C00237,E0009,R002,Delivered,Online
O002889,2025-05-17,C00547,E0029,R006,Shipped,Marketplace
O002890,2025-09-21,C00505,E0020,R001,Delivered,Direct Sales
O002891,2026-07-25,C00045,E0022,R003,Cancelled,Marketplace
O002892,2026-06-11,C00293,E0023,R004,Delivered,Online
O002893,2026-07-16,C00571,E0002,R002,Cancelled,Distributor
O002894,2025-10-18,C00357,E0024,R002,Delivered,Marketplace
O002895,2025-06-21,C00408,E0027,R008,Cancelled,Marketplace
O002896,2026-05-22,C00153,E0009,R002,Delivered,Marketplace
O002897,2025-08-29,C00418,E0026,R006,Delivered,Online
O002898,2026-07-09,C00431,E0010,R004,Delivered,Online
O002899,2026-04-05,C00459,E0001,R002,Delivered,Distributor
O002900,2025-07-21,C00416,E0002,R002,Delivered,Online
O002901,2025-01-28,C00375,E0034,R001,Delivered,Marketplace
O002902,2026-03-28,C00204,E0001,R002,Delivered,Online
O002903,2025-11-20,C00434,E0033,R008,Delivered,Online
O002904,2026-08-09,C00356,E0035,R002,Delivered,Marketplace
O002905,2025-11-06,C00133,E0013,R004,Delivered,Direct Sales
O002906,2025-11-11,C00252,E0039,R005,Shipped,Marketplace
O002907,2026-01-10,C00058,E0026,R006,Delivered,Online
O002908,2025-11-23,C00328,E0031,R001,Shipped,Online
O002909,2026-03-22,C00587,E0006,R002,Delivered,Distributor
O002910,2025-12-05,C00595,E0015,R008,Delivered,Online
O002911,2025-11-27,C00568,E0017,R002,Cancelled,Distributor
O002912,2026-02-10,C00271,E0037,R004,Processing,Online
O002913,2025-07-10,C00384,E0031,R001,Delivered,Distributor
O002914,2025-09-08,C00486,E0006,R002,Delivered,Online
O002915,2025-01-27,C00578,E0013,R004,Cancelled,Marketplace
O002916,2025-08-11,C00443,E0033,R008,Delivered,Direct Sales
O002917,2025-08-04,C00491,E0015,R008,Cancelled,Distributor
O002918,2025-07-10,C00297,E0018,R003,Processing,Direct Sales
O002919,2026-02-09,C00330,E0017,R002,Shipped,Distributor
O002920,2026-03-26,C00192,E0018,R003,Shipped,Direct Sales
O002921,2025-05-25,C00164,E0016,R002,Delivered,Direct Sales
O002922,2026-08-13,C00245,E0013,R004,Delivered,Marketplace
O002923,2025-07-13,C00001,E0005,R005,Delivered,Direct Sales
O002924,2025-05-22,C00529,E0019,R002,Delivered,Marketplace
O002925,2025-01-10,C00507,E0005,R005,Shipped,Marketplace
O002926,2025-10-03,C00329,E0006,R002,Delivered,Direct Sales
O002927,2025-11-28,C00399,E0004,R008,Delivered,Online
O002928,2025-05-08,C00207,E0037,R004,Delivered,Online
O002929,2025-08-07,C00403,E0020,R001,Delivered,Direct Sales
O002930,2026-05-20,C00443,E0011,R008,Shipped,Distributor
O002931,2025-03-19,C00479,E0015,R008,Delivered,Online
O002932,2026-05-05,C00408,E0027,R008,Delivered,Distributor
O002933,2025-02-23,C00004,E0015,R008,Delivered,Distributor
O002934,2025-06-23,C00036,E0023,R004,Cancelled,Marketplace
O002935,2025-02-08,C00139,E0020,R001,Shipped,Marketplace
O002936,2025-10-04,C00055,E0010,R004,Delivered,Distributor
O002937,2026-03-15,C00485,E0025,R004,Shipped,Distributor
O002938,2026-03-17,C00142,E0025,R004,Delivered,Online
O002939,2025-07-15,C00041,E0017,R002,Processing,Marketplace
O002940,2025-03-14,C00414,E0018,R003,Delivered,Distributor
O002941,2026-08-24,C00274,E0022,R003,Delivered,Online
O002942,2026-08-12,C00536,E0015,R008,Processing,Marketplace
O002943,2025-02-05,C00080,E0018,R003,Cancelled,Marketplace
O002944,2025-08-01,C00322,E0001,R002,Delivered,Distributor
O002945,2025-05-11,C00447,E0020,R001,Delivered,Direct Sales
O002946,2025-05-14,C00264,E0026,R006,Delivered,Direct Sales
O002947,2025-04-17,C00562,E0039,R005,Delivered,Marketplace
O002948,2025-09-15,C00576,E0023,R004,Delivered,Online
O002949,2026-03-24,C00075,E0013,R004,Delivered,Direct Sales
O002950,2026-05-25,C00198,E0039,R005,Delivered,Direct Sales
O002951,2026-04-18,C00166,E0023,R004,Processing,Distributor
O002952,2025-05-12,C00066,E0034,R001,Delivered,Distributor
O002953,2025-03-01,C00539,E0036,R004,Delivered,Marketplace
O002954,2026-01-29,C00070,E0026,R006,Delivered,Direct Sales
O002955,2026-02-15,C00262,E0038,R002,Delivered,Distributor
O002956,2026-02-05,C00589,E0040,R005,Delivered,Marketplace
O002957,2025-10-03,C00528,E0029,R006,Cancelled,Distributor
O002958,2025-01-04,C00198,E0036,R004,Cancelled,Distributor
O002959,2025-05-03,C00158,E0014,R005,Delivered,Online
O002960,2025-03-27,C00588,E0011,R008,Delivered,Distributor
O002961,2026-03-05,C00136,E0001,R002,Delivered,Marketplace
O002962,2025-10-12,C00327,E0030,R003,Delivered,Distributor
O002963,2025-12-02,C00536,E0027,R008,Delivered,Distributor
O002964,2025-09-18,C00361,E0007,R002,Shipped,Distributor
O002965,2025-02-23,C00282,E0001,R002,Delivered,Distributor
O002966,2026-06-28,C00346,E0035,R002,Delivered,Marketplace
O002967,2026-03-01,C00059,E0024,R002,Delivered,Marketplace
O002968,2025-06-07,C00262,E0022,R003,Delivered,Marketplace
O002969,2026-06-09,C00310,E0018,R003,Cancelled,Distributor
O002970,2025-07-26,C00304,E0001,R002,Delivered,Distributor
O002971,2026-06-09,C00548,E0029,R006,Delivered,Marketplace
O002972,2026-04-09,C00482,E0003,R001,Delivered,Direct Sales
O002973,2025-11-02,C00419,E0014,R005,Delivered,Direct Sales
O002974,2025-03-04,C00218,E0034,R001,Delivered,Online
O002975,2025-02-01,C00341,E0004,R008,Cancelled,Marketplace
O002976,2026-08-16,C00071,E0015,R008,Delivered,Distributor
O002977,2026-05-12,C00068,E0040,R005,Cancelled,Distributor
O002978,2025-06-06,C00139,E0019,R002,Processing,Marketplace
O002979,2026-02-03,C00113,E0015,R008,Cancelled,Marketplace
O002980,2025-11-22,C00540,E0001,R002,Delivered,Distributor
O002981,2026-05-19,C00210,E0024,R002,Delivered,Online
O002982,2025-08-17,C00587,E0022,R003,Cancelled,Marketplace
O002983,2025-05-24,C00020,E0023,R004,Delivered,Online
O002984,2025-10-04,C00173,E0041,R002,Delivered,Online
O002985,2026-06-28,C00239,E0006,R002,Cancelled,Direct Sales
O002986,2025-01-18,C00341,E0035,R002,Shipped,Direct Sales
O002987,2025-08-21,C00320,E0011,R008,Delivered,Distributor
O002988,2026-06-30,C00471,E0032,R001,Delivered,Distributor
O002989,2025-04-27,C00372,E0041,R002,Delivered,Online
O002990,2026-06-20,C00526,E0029,R006,Delivered,Direct Sales
O002991,2025-11-24,C00004,E0034,R001,Processing,Distributor
O002992,2026-08-08,C00527,E0019,R002,Delivered,Direct Sales
O002993,2026-03-16,C00251,E0016,R002,Delivered,Marketplace
O002994,2025-06-19,C00562,E0026,R006,Shipped,Distributor
O002995,2025-04-12,C00493,E0020,R001,Shipped,Direct Sales
O002996,2025-07-06,C00003,E0026,R006,Cancelled,Direct Sales
O002997,2026-06-27,C00089,E0025,R004,Delivered,Distributor
O002998,2025-10-29,C00554,E0034,R001,Delivered,Distributor
O002999,2026-03-01,C00371,E0023,R004,Cancelled,Online
O003000,2025-05-17,C00431,E0011,R008,Shipped,Direct Sales
